genes_20_86_30_100_94_84_91_0_41_76_48_26_27_26_37_51_37_95_100_11_28_2_24_30_31_75_42_29_54_57_57_24_63_50_59_82_29_4_19_15,0,0.0,0.0,20,86,30,100,94,84,91,0,41,76,48,26,27,26,37,51,37,95,100,11,28,2,24,30,31,75,42,29,54,57,57,24,63,50,59,82,29,4,19,15
genes_27_46_44_10_36_73_46_75_63_22_90_37_40_37_73_39_60_32_100_24_92_27_12_91_8_67_4_43_93_68_83_24_63_92_56_15_56_24_38_7,0,0.0,0.0,27,46,44,10,36,73,46,75,63,22,90,37,40,37,73,39,60,32,100,24,92,27,12,91,8,67,4,43,93,68,83,24,63,92,56,15,56,24,38,7
genes_21_33_96_67_25_39_89_51_9_83_55_80_45_4_95_92_25_20_48_12_95_27_16_91_30_42_4_90_25_69_67_97_55_92_61_82_56_95_97_2,3,0.048144259617161116,78.77585140835816,21,33,96,67,25,39,89,51,9,83,55,80,45,4,95,92,25,20,48,12,95,27,16,91,30,42,4,90,25,69,67,97,55,92,61,82,56,95,97,2
genes_11_6_29_27_11_98_64_74_60_68_1_54_25_44_54_84_31_95_87_41_21_21_25_34_16_78_28_82_54_60_83_19_50_69_54_65_19_12_20_47,5,0.05293070957636884,86.89385808447041,11,6,29,27,11,98,64,74,60,68,1,54,25,44,54,84,31,95,87,41,21,21,25,34,16,78,28,82,54,60,83,19,50,69,54,65,19,12,20,47
genes_14_71_78_36_41_33_48_56_74_14_45_65_45_26_1_14_71_19_9_63_44_82_16_34_93_28_89_38_25_43_79_17_65_22_49_76_71_64_25_63,3,0.058879508424019705,109.80199440844171,14,71,78,36,41,33,48,56,74,14,45,65,45,26,1,14,71,19,9,63,44,82,16,34,93,28,89,38,25,43,79,17,65,22,49,76,71,64,25,63
genes_7_13_30_71_22_90_12_18_41_76_79_26_45_5_55_93_37_2_15_17_28_69_15_34_96_25_27_82_24_69_70_97_67_50_59_77_29_4_38_94,4,0.08499200375768068,147.78980150259,7,13,30,71,22,90,12,18,41,76,79,26,45,5,55,93,37,2,15,17,28,69,15,34,96,25,27,82,24,69,70,97,67,50,59,77,29,4,38,94
genes_34_57_78_100_90_91_64_56_60_34_48_49_3_61_71_77_42_94_20_71_100_21_17_46_46_8_39_0_49_43_76_9_63_23_6_96_58_34_37_12,7,0.07840090360630116,165.59603241238594,34,57,78,100,90,91,64,56,60,34,48,49,3,61,71,77,42,94,20,71,100,21,17,46,46,8,39,0,49,43,76,9,63,23,6,96,58,34,37,12
genes_13_85_15_24_11_91_43_0_40_55_61_34_36_4_90_77_86_2_98_42_95_71_18_34_96_15_99_82_74_52_75_91_38_92_5_15_22_25_15_45,6,0.08090783459125661,174.31073779889653,13,85,15,24,11,91,43,0,40,55,61,34,36,4,90,77,86,2,98,42,95,71,18,34,96,15,99,82,74,52,75,91,38,92,5,15,22,25,15,45
genes_61_86_17_100_94_74_34_74_60_58_48_54_20_26_37_83_64_95_18_30_17_21_15_6_99_75_26_82_54_57_57_58_98_21_59_88_18_9_9_15,7,0.08232124917922248,175.4421460041618,61,86,17,100,94,74,34,74,60,58,48,54,20,26,37,83,64,95,18,30,17,21,15,6,99,75,26,82,54,57,57,58,98,21,59,88,18,9,9,15
genes_14_86_15_67_45_73_17_47_63_76_67_28_21_4_37_85_39_82_94_19_30_97_12_38_18_26_51_100_23_71_28_18_63_73_8_97_27_49_10_27,4,0.08355219111131366,177.6097168348847,14,86,15,67,45,73,17,47,63,76,67,28,21,4,37,85,39,82,94,19,30,97,12,38,18,26,51,100,23,71,28,18,63,73,8,97,27,49,10,27
