genes_85_88_52_81_79_89_31_72_27_74_30_59_33_17_69_89_58_46_95_41_49_57_74_52_18_8_79_89_14_47_10_17_20_9_70_8_66_57_91_40,0,0.0,0.0,85,88,52,81,79,89,31,72,27,74,30,59,33,17,69,89,58,46,95,41,49,57,74,52,18,8,79,89,14,47,10,17,20,9,70,8,66,57,91,40
genes_63_57_79_1_22_100_24_14_2_78_94_39_62_51_46_97_57_61_82_45_52_35_46_51_18_55_99_81_22_47_75_90_81_83_87_20_48_58_49_9,1,0.06673167566777952,91.74308711331878,63,57,79,1,22,100,24,14,2,78,94,39,62,51,46,97,57,61,82,45,52,35,46,51,18,55,99,81,22,47,75,90,81,83,87,20,48,58,49,9
genes_76_50_88_84_82_46_97_32_6_97_3_20_50_16_47_29_18_45_52_42_63_43_68_87_16_45_82_5_54_26_45_55_36_79_68_34_61_7_38_42,2,0.06878316979364628,93.28494020495779,76,50,88,84,82,46,97,32,6,97,3,20,50,16,47,29,18,45,52,42,63,43,68,87,16,45,82,5,54,26,45,55,36,79,68,34,61,7,38,42
genes_64_17_79_100_68_50_17_47_71_58_3_25_41_9_46_7_9_80_49_44_61_57_79_51_74_63_82_77_31_57_61_40_84_4_73_19_80_3_64_10,4,0.06323122792892474,94.29504648150376,64,17,79,100,68,50,17,47,71,58,3,25,41,9,46,7,9,80,49,44,61,57,79,51,74,63,82,77,31,57,61,40,84,4,73,19,80,3,64,10
genes_68_73_60_84_79_78_29_87_2_58_30_54_91_45_31_63_85_66_48_41_27_32_79_55_9_51_74_77_26_47_75_95_1_81_9_86_54_25_81_56,4,0.08164106149940017,100.27396417650156,68,73,60,84,79,78,29,87,2,58,30,54,91,45,31,63,85,66,48,41,27,32,79,55,9,51,74,77,26,47,75,95,1,81,9,86,54,25,81,56
genes_34_73_69_77_67_89_83_72_51_92_74_17_74_10_98_32_18_48_17_36_65_43_82_89_7_55_72_6_76_53_75_28_0_50_49_21_58_2_81_34,3,0.08061245220978198,108.85658490366798,34,73,69,77,67,89,83,72,51,92,74,17,74,10,98,32,18,48,17,36,65,43,82,89,7,55,72,6,76,53,75,28,0,50,49,21,58,2,81,34
genes_74_81_79_62_45_50_43_18_64_27_29_16_62_11_82_57_11_45_30_39_43_5_76_89_76_77_76_83_65_74_18_50_72_31_11_23_8_37_52_93,7,0.0929450361477017,116.0343231405836,74,81,79,62,45,50,43,18,64,27,29,16,62,11,82,57,11,45,30,39,43,5,76,89,76,77,76,83,65,74,18,50,72,31,11,23,8,37,52,93
genes_81_64_53_33_82_74_21_65_56_49_33_17_33_3_69_7_22_51_70_28_27_88_77_32_7_45_90_40_32_52_48_79_51_76_74_87_54_4_86_42,5,0.07042397540641566,117.46093925236553,81,64,53,33,82,74,21,65,56,49,33,17,33,3,69,7,22,51,70,28,27,88,77,32,7,45,90,40,32,52,48,79,51,76,74,87,54,4,86,42
genes_48_80_84_89_82_89_69_24_53_20_3_17_46_16_46_29_13_48_49_42_63_57_92_91_72_29_82_82_99_84_71_30_18_75_68_70_73_2_77_22,7,0.08084121936553645,117.80910523837501,48,80,84,89,82,89,69,24,53,20,3,17,46,16,46,29,13,48,49,42,63,57,92,91,72,29,82,82,99,84,71,30,18,75,68,70,73,2,77,22
genes_87_88_53_84_82_58_98_31_64_14_33_54_77_10_46_96_27_69_94_28_55_7_84_51_5_75_82_83_92_100_26_50_0_50_72_70_59_4_74_15,2,0.08274049386757606,118.1494369661705,87,88,53,84,82,58,98,31,64,14,33,54,77,10,46,96,27,69,94,28,55,7,84,51,5,75,82,83,92,100,26,50,0,50,72,70,59,4,74,15
