genes_99_52_27_12_64_90_17_0_99_77_94_11_16_35_11_51_16_15_57_97_39_36_43_32_72_44_19_39_9_75_36_72_71_63_95_90_6_62_97_36,3,0.040456787244803026,41.39892427238505,99,52,27,12,64,90,17,0,99,77,94,11,16,35,11,51,16,15,57,97,39,36,43,32,72,44,19,39,9,75,36,72,71,63,95,90,6,62,97,36
genes_69_76_3_73_62_38_0_11_30_47_87_66_24_22_3_72_86_16_42_14_64_96_8_67_76_94_69_47_59_81_37_99_35_31_14_12_69_47_99_41,2,0.07046895879153581,86.69441806449872,69,76,3,73,62,38,0,11,30,47,87,66,24,22,3,72,86,16,42,14,64,96,8,67,76,94,69,47,59,81,37,99,35,31,14,12,69,47,99,41
genes_10_47_15_75_60_68_59_0_3_56_35_6_74_91_45_48_12_17_38_43_60_82_44_16_60_0_24_82_85_22_20_81_34_87_39_2_39_90_95_31,4,0.0616235598353572,87.03454666733964,10,47,15,75,60,68,59,0,3,56,35,6,74,91,45,48,12,17,38,43,60,82,44,16,60,0,24,82,85,22,20,81,34,87,39,2,39,90,95,31
genes_99_47_26_74_82_84_0_11_63_25_35_39_25_91_45_28_76_11_38_59_77_100_44_39_39_71_16_81_85_82_43_63_34_97_39_68_18_76_100_78,4,0.048274056605439646,96.74747278311543,99,47,26,74,82,84,0,11,63,25,35,39,25,91,45,28,76,11,38,59,77,100,44,39,39,71,16,81,85,82,43,63,34,97,39,68,18,76,100,78
genes_49_52_84_15_27_61_67_72_99_60_22_63_30_87_76_75_15_17_4_63_77_40_56_65_59_48_27_36_79_81_13_100_37_87_41_76_42_80_36_25,4,0.07374769641073257,117.56883623006598,49,52,84,15,27,61,67,72,99,60,22,63,30,87,76,75,15,17,4,63,77,40,56,65,59,48,27,36,79,81,13,100,37,87,41,76,42,80,36,25
genes_90_68_52_19_17_86_42_18_55_76_47_82_25_49_75_20_70_11_15_36_26_74_48_72_66_66_91_44_78_83_75_35_71_75_42_83_57_27_44_39,6,0.06669058925382028,128.13440991143014,90,68,52,19,17,86,42,18,55,76,47,82,25,49,75,20,70,11,15,36,26,74,48,72,66,66,91,44,78,83,75,35,71,75,42,83,57,27,44,39
genes_69_69_93_15_62_43_0_11_99_47_87_31_24_48_28_72_76_78_37_34_62_78_56_19_72_94_69_39_59_81_84_48_31_31_89_7_73_28_99_20,1,0.09398922343484188,137.3786029596847,69,69,93,15,62,43,0,11,99,47,87,31,24,48,28,72,76,78,37,34,62,78,56,19,72,94,69,39,59,81,84,48,31,31,89,7,73,28,99,20
genes_93_69_78_11_27_66_67_3_8_60_42_16_66_87_58_67_14_56_0_96_77_49_45_72_72_24_32_89_56_72_25_100_71_78_24_64_72_80_99_25,5,0.07849488530377507,137.88669144157217,93,69,78,11,27,66,67,3,8,60,42,16,66,87,58,67,14,56,0,96,77,49,45,72,72,24,32,89,56,72,25,100,71,78,24,64,72,80,99,25
genes_89_70_10_76_64_44_0_3_80_19_38_45_39_40_7_79_88_82_0_63_82_40_45_45_49_6_84_27_50_91_49_50_37_24_42_76_70_80_41_43,5,0.08622064311165249,140.05023059447805,89,70,10,76,64,44,0,3,80,19,38,45,39,40,7,79,88,82,0,63,82,40,45,45,49,6,84,27,50,91,49,50,37,24,42,76,70,80,41,43
genes_81_53_74_14_17_92_42_12_5_75_82_72_25_49_16_46_6_15_11_32_53_74_42_34_66_32_25_92_10_80_70_24_61_87_88_85_32_61_30_97,6,0.06734523087117698,142.56149459654137,81,53,74,14,17,92,42,12,5,75,82,72,25,49,16,46,6,15,11,32,53,74,42,34,66,32,25,92,10,80,70,24,61,87,88,85,32,61,30,97
genes_63_19_52_11_74_80_30_3_30_83_99_78_22_35_33_80_96_80_100_97_97_59_53_29_80_54_34_83_53_86_43_16_68_75_98_12_67_62_47_30,4,0.09305116954301787,147.81803914293576,63,19,52,11,74,80,30,3,30,83,99,78,22,35,33,80,96,80,100,97,97,59,53,29,80,54,34,83,53,86,43,16,68,75,98,12,67,62,47,30
genes_95_66_74_5_59_48_56_13_8_77_92_82_21_94_28_32_14_86_57_33_62_77_16_92_45_72_88_39_85_78_69_34_60_46_89_76_42_63_99_63,4,0.08099157158167032,148.43891851744652,95,66,74,5,59,48,56,13,8,77,92,82,21,94,28,32,14,86,57,33,62,77,16,92,45,72,88,39,85,78,69,34,60,46,89,76,42,63,99,63
genes_51_52_95_71_84_53_0_31_97_20_94_69_17_85_10_73_16_16_61_36_71_78_83_70_0_72_64_81_60_92_69_32_19_43_49_1_73_62_99_41,4,0.07882953269348894,150.52681038628674,51,52,95,71,84,53,0,31,97,20,94,69,17,85,10,73,16,16,61,36,71,78,83,70,0,72,64,81,60,92,69,32,19,43,49,1,73,62,99,41
genes_51_52_100_74_84_1_20_77_10_7_34_69_69_90_32_69_94_32_42_30_71_37_20_29_45_72_64_81_9_89_69_2_61_30_100_5_44_62_100_41,4,0.07573252616434373,156.22278573078287,51,52,100,74,84,1,20,77,10,7,34,69,69,90,32,69,94,32,42,30,71,37,20,29,45,72,64,81,9,89,69,2,61,30,100,5,44,62,100,41
genes_92_71_97_74_84_92_79_4_2_47_92_27_69_86_11_80_92_71_4_30_40_74_40_76_34_75_64_82_9_55_96_8_61_28_80_74_6_28_91_30,9,0.08593070384922147,156.7927249066273,92,71,97,74,84,92,79,4,2,47,92,27,69,86,11,80,92,71,4,30,40,74,40,76,34,75,64,82,9,55,96,8,61,28,80,74,6,28,91,30
genes_51_39_3_73_95_26_24_2_28_20_34_83_24_94_11_74_63_79_50_97_43_49_64_72_42_85_46_44_79_52_86_24_63_31_85_92_6_25_99_21,3,0.11051389805888119,157.43125490121923,51,39,3,73,95,26,24,2,28,20,34,83,24,94,11,74,63,79,50,97,43,49,64,72,42,85,46,44,79,52,86,24,63,31,85,92,6,25,99,21
genes_49_62_15_75_82_68_59_39_2_25_35_34_22_86_45_0_67_31_43_40_40_100_44_50_87_70_41_55_85_22_57_47_34_20_36_79_54_30_94_31,5,0.08114984170278894,162.824747095285,49,62,15,75,82,68,59,39,2,25,35,34,22,86,45,0,67,31,43,40,40,100,44,50,87,70,41,55,85,22,57,47,34,20,36,79,54,30,94,31
genes_92_47_45_13_17_80_24_3_0_78_84_82_17_35_58_73_14_35_0_97_97_82_45_72_80_54_42_58_56_22_72_81_34_96_42_2_67_27_98_64,4,0.0911281565715844,165.7243244721025,92,47,45,13,17,80,24,3,0,78,84,82,17,35,58,73,14,35,0,97,97,82,45,72,80,54,42,58,56,22,72,81,34,96,42,2,67,27,98,64
genes_99_58_29_16_88_48_0_0_2_62_38_82_30_89_7_72_72_72_87_30_79_100_46_72_39_45_12_26_2_92_95_100_65_98_25_5_70_28_29_24,3,0.07806217758048743,166.5010870279995,99,58,29,16,88,48,0,0,2,62,38,82,30,89,7,72,72,72,87,30,79,100,46,72,39,45,12,26,2,92,95,100,65,98,25,5,70,28,29,24
genes_95_66_74_73_20_62_19_13_2_60_87_82_25_49_28_20_6_86_15_36_76_77_33_72_38_72_91_39_85_2_74_64_60_43_99_83_71_27_35_63,8,0.08291678257803581,168.67510106013054,95,66,74,73,20,62,19,13,2,60,87,82,25,49,28,20,6,86,15,36,76,77,33,72,38,72,91,39,85,2,74,64,60,43,99,83,71,27,35,63
genes_92_69_82_76_95_44_23_3_16_77_38_16_68_94_66_79_63_13_50_63_95_49_64_55_15_85_40_55_54_91_49_96_32_83_100_76_72_80_36_21,5,0.09308808350149916,170.23369462820284,92,69,82,76,95,44,23,3,16,77,38,16,68,94,66,79,63,13,50,63,95,49,64,55,15,85,40,55,54,91,49,96,32,83,100,76,72,80,36,21
genes_36_54_93_75_90_7_18_0_0_77_57_57_77_8_5_46_16_11_43_36_96_83_59_29_35_59_52_91_85_69_86_57_57_41_57_84_42_60_99_29,4,0.10418903333861511,170.32729694553598,36,54,93,75,90,7,18,0,0,77,57,57,77,8,5,46,16,11,43,36,96,83,59,29,35,59,52,91,85,69,86,57,57,41,57,84,42,60,99,29
genes_99_50_81_70_96_52_54_12_63_79_92_13_35_52_76_67_19_72_57_36_43_33_42_34_51_32_9_44_10_65_57_9_56_9_89_79_32_26_34_45,3,0.09116251202454694,170.7952361775475,99,50,81,70,96,52,54,12,63,79,92,13,35,52,76,67,19,72,57,36,43,33,42,34,51,32,9,44,10,65,57,9,56,9,89,79,32,26,34,45
genes_77_71_99_74_59_55_63_2_10_7_32_69_23_95_89_73_95_32_91_36_53_78_75_47_42_59_18_82_88_54_96_2_61_63_42_83_71_57_99_43,3,0.08469394479650327,172.88289549759156,77,71,99,74,59,55,63,2,10,7,32,69,23,95,89,73,95,32,91,36,53,78,75,47,42,59,18,82,88,54,96,2,61,63,42,83,71,57,99,43
genes_11_49_3_84_63_19_20_16_15_73_89_26_61_95_28_40_8_32_64_97_75_36_1_74_34_10_43_42_52_78_69_34_71_20_89_65_74_59_44_48,3,0.1271640604824683,180.82465356637923,11,49,3,84,63,19,20,16,15,73,89,26,61,95,28,40,8,32,64,97,75,36,1,74,34,10,43,42,52,78,69,34,71,20,89,65,74,59,44,48
genes_67_65_7_23_73_55_2_0_95_56_87_66_37_95_24_32_9_31_42_36_57_100_44_70_59_38_23_65_9_54_86_2_57_76_89_5_40_16_39_28,3,0.08603853327080797,182.88556539253975,67,65,7,23,73,55,2,0,95,56,87,66,37,95,24,32,9,31,42,36,57,100,44,70,59,38,23,65,9,54,86,2,57,76,89,5,40,16,39,28
genes_95_71_83_100_84_58_17_63_99_27_94_31_25_19_58_73_18_74_56_26_76_80_7_72_72_59_19_40_60_14_94_32_11_96_89_90_6_27_100_63,2,0.09415335787786883,183.6390107824443,95,71,83,100,84,58,17,63,99,27,94,31,25,19,58,73,18,74,56,26,76,80,7,72,72,59,19,40,60,14,94,32,11,96,89,90,6,27,100,63
genes_92_75_19_5_88_44_45_6_17_77_27_40_20_93_7_80_70_100_0_59_77_39_86_36_72_7_30_87_60_79_45_15_19_0_45_62_67_28_44_99,5,0.11139326709143549,184.4525065025087,92,75,19,5,88,44,45,6,17,77,27,40,20,93,7,80,70,100,0,59,77,39,86,36,72,7,30,87,60,79,45,15,19,0,45,62,67,28,44,99
genes_67_65_92_74_84_25_0_16_64_71_49_66_51_7_22_32_16_28_45_8_61_39_91_70_79_86_34_86_59_81_60_34_71_76_92_13_72_85_94_48,3,0.09876511073053063,185.66377000102474,67,65,92,74,84,25,0,16,64,71,49,66,51,7,22,32,16,28,45,8,61,39,91,70,79,86,34,86,59,81,60,34,71,76,92,13,72,85,94,48
genes_92_47_60_78_59_85_55_12_12_83_44_44_31_87_32_80_71_62_4_59_60_76_80_32_77_94_34_82_60_18_21_86_65_31_57_73_87_80_66_25,7,0.11121807651804112,185.86093264123392,92,47,60,78,59,85,55,12,12,83,44,44,31,87,32,80,71,62,4,59,60,76,80,32,77,94,34,82,60,18,21,86,65,31,57,73,87,80,66,25
genes_47_62_93_30_61_57_53_19_1_20_38_39_31_87_16_0_97_10_57_56_62_78_86_29_67_4_34_82_56_90_43_9_59_35_42_73_38_57_99_48,11,0.09394462802822458,189.00515109905527,47,62,93,30,61,57,53,19,1,20,38,39,31,87,16,0,97,10,57,56,62,78,86,29,67,4,34,82,56,90,43,9,59,35,42,73,38,57,99,48
genes_94_69_19_79_64_5_79_77_17_83_27_83_51_87_0_37_72_23_100_34_44_80_57_73_80_0_88_84_79_79_86_34_9_87_56_93_67_53_44_46,2,0.10192311760601414,190.30444391549574,94,69,19,79,64,5,79,77,17,83,27,83,51,87,0,37,72,23,100,34,44,80,57,73,80,0,88,84,79,79,86,34,9,87,56,93,67,53,44,46
genes_93_53_94_11_27_42_7_61_29_22_42_16_22_31_58_43_14_4_0_32_57_49_46_45_66_32_32_20_56_13_87_100_29_47_95_0_72_62_99_25,5,0.09619196711656552,193.49306141899916,93,53,94,11,27,42,7,61,29,22,42,16,22,31,58,43,14,4,0,32,57,49,46,45,66,32,32,20,56,13,87,100,29,47,95,0,72,62,99,25
