genes_48_28_81_16_27_47_19_96_36_83_31_20_5_15_32_23_97_76_86_43_51_21_84_27_5_49_11_16_26_56_100_75_48_36_72_100_88_45_94_70,0,0.0,0.0,48,28,81,16,27,47,19,96,36,83,31,20,5,15,32,23,97,76,86,43,51,21,84,27,5,49,11,16,26,56,100,75,48,36,72,100,88,45,94,70
genes_79_18_44_60_75_9_68_81_90_97_28_25_5_12_96_0_33_87_86_5_85_23_84_27_9_88_9_50_28_15_70_64_74_64_5_33_86_56_80_31,0,0.0,0.0,79,18,44,60,75,9,68,81,90,97,28,25,5,12,96,0,33,87,86,5,85,23,84,27,9,88,9,50,28,15,70,64,74,64,5,33,86,56,80,31
genes_99_14_87_37_100_3_10_24_46_93_55_32_10_83_19_38_22_3_82_36_4_1_62_37_5_93_95_4_91_8_61_67_18_3_72_46_29_19_72_68,1,0.09480264581268938,61.13139872088683,99,14,87,37,100,3,10,24,46,93,55,32,10,83,19,38,22,3,82,36,4,1,62,37,5,93,95,4,91,8,61,67,18,3,72,46,29,19,72,68
genes_64_73_82_91_97_9_77_33_16_24_50_86_0_81_19_39_85_82_98_40_2_7_60_50_42_44_11_21_95_16_47_36_77_20_4_65_32_35_59_100,2,0.06934122217360777,106.54679954214961,64,73,82,91,97,9,77,33,16,24,50,86,0,81,19,39,85,82,98,40,2,7,60,50,42,44,11,21,95,16,47,36,77,20,4,65,32,35,59,100
genes_65_19_48_64_87_4_76_64_7_27_55_33_5_58_80_45_84_22_95_17_79_75_60_22_9_85_48_6_1_7_61_36_73_2_11_58_90_35_99_77,2,0.09500772413516849,119.08758922038089,65,19,48,64,87,4,76,64,7,27,55,33,5,58,80,45,84,22,95,17,79,75,60,22,9,85,48,6,1,7,61,36,73,2,11,58,90,35,99,77
genes_7_84_37_59_77_45_91_36_74_29_77_40_1_100_34_3_100_87_41_67_10_69_69_37_15_49_52_46_32_0_50_64_7_60_5_65_88_67_93_99,6,0.08300452587415606,123.59104605371425,7,84,37,59,77,45,91,36,74,29,77,40,1,100,34,3,100,87,41,67,10,69,69,37,15,49,52,46,32,0,50,64,7,60,5,65,88,67,93,99
genes_11_30_37_64_83_45_0_64_7_29_77_33_11_13_96_3_93_87_51_78_10_70_90_45_15_14_52_65_74_55_50_12_81_52_33_65_91_70_100_77,7,0.1120324258472725,123.95802421669329,11,30,37,64,83,45,0,64,7,29,77,33,11,13,96,3,93,87,51,78,10,70,90,45,15,14,52,65,74,55,50,12,81,52,33,65,91,70,100,77
genes_71_18_29_59_77_100_76_36_74_29_77_32_13_8_66_3_100_15_11_78_10_90_64_37_17_88_9_46_30_57_50_79_77_57_31_44_72_70_93_75,6,0.056750923348936395,127.62300355791126,71,18,29,59,77,100,76,36,74,29,77,32,13,8,66,3,100,15,11,78,10,90,64,37,17,88,9,46,30,57,50,79,77,57,31,44,72,70,93,75
genes_15_83_47_67_100_58_78_67_13_79_77_34_76_5_92_22_94_5_51_31_78_67_72_40_63_30_77_52_98_41_100_0_79_77_31_61_90_65_51_79,6,0.06960197960772171,127.65385522279406,15,83,47,67,100,58,78,67,13,79,77,34,76,5,92,22,94,5,51,31,78,67,72,40,63,30,77,52,98,41,100,0,79,77,31,61,90,65,51,79
genes_71_36_88_69_84_100_91_64_87_78_77_96_2_8_5_16_99_90_20_16_33_90_68_46_31_88_54_33_11_60_54_76_79_20_31_46_92_14_44_75,2,0.06651314170804273,147.1586264894271,71,36,88,69,84,100,91,64,87,78,77,96,2,8,5,16,99,90,20,16,33,90,68,46,31,88,54,33,11,60,54,76,79,20,31,46,92,14,44,75
