genes_9_69_79_59_83_19_97_61_64_62_9_6_4_41_17_50_8_94_86_47_82_17_7_50_85_90_84_48_34_69_97_64_80_30_63_82_19_89_46_73,0,0.0,0.0,9,69,79,59,83,19,97,61,64,62,9,6,4,41,17,50,8,94,86,47,82,17,7,50,85,90,84,48,34,69,97,64,80,30,63,82,19,89,46,73
genes_47_57_11_51_46_93_79_56_69_68_79_9_0_67_9_25_76_81_29_22_1_65_60_5_53_28_99_0_30_53_96_52_81_37_83_56_90_41_86_32,1,0.04019406277192685,115.21935995192536,47,57,11,51,46,93,79,56,69,68,79,9,0,67,9,25,76,81,29,22,1,65,60,5,53,28,99,0,30,53,96,52,81,37,83,56,90,41,86,32
genes_32_29_27_75_9_12_79_68_22_37_77_16_14_62_9_14_6_74_80_38_81_80_43_55_7_4_51_5_94_53_91_61_77_38_7_60_23_31_95_43,6,0.04577268511920371,127.30694831804107,32,29,27,75,9,12,79,68,22,37,77,16,14,62,9,14,6,74,80,38,81,80,43,55,7,4,51,5,94,53,91,61,77,38,7,60,23,31,95,43
genes_32_14_52_75_55_95_90_73_29_34_79_16_12_66_90_0_13_96_77_60_77_80_67_100_57_20_51_32_91_54_96_44_47_45_52_59_19_54_95_39,6,0.08552646367050999,145.19179604009278,32,14,52,75,55,95,90,73,29,34,79,16,12,66,90,0,13,96,77,60,77,80,67,100,57,20,51,32,91,54,96,44,47,45,52,59,19,54,95,39
genes_14_2_46_75_46_88_32_42_29_63_62_11_7_20_17_83_76_92_86_70_53_16_50_54_63_60_1_25_3_91_72_15_47_4_87_20_30_54_39_99,3,0.07876447185858511,210.05222841179315,14,2,46,75,46,88,32,42,29,63,62,11,7,20,17,83,76,92,86,70,53,16,50,54,63,60,1,25,3,91,72,15,47,4,87,20,30,54,39,99
genes_7_87_82_53_79_38_81_42_98_33_11_34_20_34_23_12_71_99_61_33_98_67_34_50_58_4_62_5_84_53_96_32_94_34_61_52_32_92_46_77,6,0.08600570834906802,216.6749969506105,7,87,82,53,79,38,81,42,98,33,11,34,20,34,23,12,71,99,61,33,98,67,34,50,58,4,62,5,84,53,96,32,94,34,61,52,32,92,46,77
genes_23_17_44_47_84_52_89_24_18_38_74_9_0_37_17_31_81_91_29_38_51_58_53_96_94_91_100_42_96_14_90_66_82_2_96_60_24_31_17_77,4,0.08316332691584602,229.97736642422382,23,17,44,47,84,52,89,24,18,38,74,9,0,37,17,31,81,91,29,38,51,58,53,96,94,91,100,42,96,14,90,66,82,2,96,60,24,31,17,77
genes_32_14_48_63_59_18_90_73_29_31_79_40_4_37_20_8_15_98_77_60_77_15_72_98_24_20_93_20_87_55_96_60_83_19_59_80_19_54_94_13,6,0.10726336269103419,240.45881133871498,32,14,48,63,59,18,90,73,29,31,79,40,4,37,20,8,15,98,77,60,77,15,72,98,24,20,93,20,87,55,96,60,83,19,59,80,19,54,94,13
genes_47_29_72_69_54_81_51_70_69_41_73_47_0_54_25_59_23_34_80_38_57_15_53_4_0_70_65_32_30_40_96_15_47_92_58_72_77_52_69_35,6,0.09127596220098701,240.80926218338683,47,29,72,69,54,81,51,70,69,41,73,47,0,54,25,59,23,34,80,38,57,15,53,4,0,70,65,32,30,40,96,15,47,92,58,72,77,52,69,35
genes_68_69_79_74_24_8_41_59_64_66_9_71_1_63_5_23_35_94_86_38_1_17_15_38_85_23_100_0_96_69_97_68_80_4_60_82_26_89_42_34,7,0.08377279228174174,240.82441622783472,68,69,79,74,24,8,41,59,64,66,9,71,1,63,5,23,35,94,86,38,1,17,15,38,85,23,100,0,96,69,97,68,80,4,60,82,26,89,42,34
genes_71_87_82_69_79_16_87_73_56_44_19_84_0_2_13_76_53_43_76_41_81_17_33_78_71_70_20_20_86_54_96_57_5_45_96_0_32_13_30_77,4,0.08274221739419456,243.20028992725932,71,87,82,69,79,16,87,73,56,44,19,84,0,2,13,76,53,43,76,41,81,17,33,78,71,70,20,20,86,54,96,57,5,45,96,0,32,13,30,77
genes_86_13_0_57_81_21_14_42_98_84_67_26_0_63_10_64_68_91_86_25_3_35_5_12_85_90_80_0_24_100_96_46_74_61_15_53_48_43_15_44,4,0.08311907589967078,247.95853218485792,86,13,0,57,81,21,14,42,98,84,67,26,0,63,10,64,68,91,86,25,3,35,5,12,85,90,80,0,24,100,96,46,74,61,15,53,48,43,15,44
genes_47_20_82_69_87_16_79_56_95_63_74_9_1_62_23_28_87_16_84_31_25_67_34_49_80_4_12_0_58_35_41_52_73_38_51_96_60_41_96_37,4,0.08846028290414548,255.60277624158965,47,20,82,69,87,16,79,56,95,63,74,9,1,62,23,28,87,16,84,31,25,67,34,49,80,4,12,0,58,35,41,52,73,38,51,96,60,41,96,37
genes_67_29_82_62_46_21_51_61_95_57_75_63_9_63_23_4_97_91_86_43_84_32_34_38_85_28_100_39_34_69_97_68_77_7_67_82_50_54_33_44,3,0.09489399584982633,257.1475993182162,67,29,82,62,46,21,51,61,95,57,75,63,9,63,23,4,97,91,86,43,84,32,34,38,85,28,100,39,34,69,97,68,77,7,67,82,50,54,33,44
genes_10_20_72_53_83_88_89_72_95_24_72_3_21_54_13_11_74_96_75_41_100_17_4_7_57_4_100_65_92_56_98_10_10_4_29_63_32_55_46_15,5,0.08829659113438983,257.84658047637936,10,20,72,53,83,88,89,72,95,24,72,3,21,54,13,11,74,96,75,41,100,17,4,7,57,4,100,65,92,56,98,10,10,4,29,63,32,55,46,15
genes_19_24_82_64_15_55_81_59_23_79_62_21_7_78_15_34_34_54_13_41_50_30_35_76_0_64_65_31_61_99_73_55_65_92_55_83_75_57_71_70,9,0.0852977873939699,259.47378922085096,19,24,82,64,15,55,81,59,23,79,62,21,7,78,15,34,34,54,13,41,50,30,35,76,0,64,65,31,61,99,73,55,65,92,55,83,75,57,71,70
genes_9_90_2_45_45_82_51_64_26_31_74_19_9_62_35_35_12_91_41_66_77_32_34_81_10_97_100_32_13_48_40_60_8_69_82_81_85_54_27_35,2,0.14032356781870667,268.7828707928305,9,90,2,45,45,82,51,64,26,31,74,19,9,62,35,35,12,91,41,66,77,32,34,81,10,97,100,32,13,48,40,60,8,69,82,81,85,54,27,35
genes_86_13_27_67_81_8_23_75_56_84_77_26_0_62_10_0_8_68_86_48_81_78_67_21_98_96_56_0_91_98_96_46_82_65_15_93_3_43_95_71,5,0.08418605933024373,270.7716094790723,86,13,27,67,81,8,23,75,56,84,77,26,0,62,10,0,8,68,86,48,81,78,67,21,98,96,56,0,91,98,96,46,82,65,15,93,3,43,95,71
genes_89_17_46_62_25_8_93_59_29_62_9_1_7_60_11_20_65_31_86_38_3_58_53_38_85_92_96_8_34_100_97_4_76_88_63_0_3_99_15_99,3,0.08752844960840256,279.12797870040686,89,17,46,62,25,8,93,59,29,62,9,1,7,60,11,20,65,31,86,38,3,58,53,38,85,92,96,8,34,100,97,4,76,88,63,0,3,99,15,99
genes_19_12_82_64_15_77_80_57_56_39_7_21_7_65_13_34_34_47_42_32_3_90_95_99_100_64_72_84_61_7_73_69_43_5_23_83_75_19_69_59,3,0.0877227518757487,279.13248627434535,19,12,82,64,15,77,80,57,56,39,7,21,7,65,13,34,34,47,42,32,3,90,95,99,100,64,72,84,61,7,73,69,43,5,23,83,75,19,69,59
genes_26_29_80_74_46_16_19_64_16_73_74_7_16_58_15_35_97_88_28_34_77_32_34_7_98_97_98_39_29_65_40_47_77_33_82_24_55_54_33_29,2,0.10347686066132145,279.5331427129136,26,29,80,74,46,16,19,64,16,73,74,7,16,58,15,35,97,88,28,34,77,32,34,7,98,97,98,39,29,65,40,47,77,33,82,24,55,54,33,29
genes_20_74_81_56_81_66_0_24_100_64_70_84_0_65_24_21_15_47_86_44_82_54_18_0_57_24_54_42_28_98_33_58_98_37_61_85_32_31_21_77,8,0.09491823538942115,283.5010996131216,20,74,81,56,81,66,0,24,100,64,70,84,0,65,24,21,15,47,86,44,82,54,18,0,57,24,54,42,28,98,33,58,98,37,61,85,32,31,21,77
genes_47_57_38_74_91_16_93_56_69_37_76_9_17_67_7_25_12_28_28_34_77_54_32_7_6_25_99_38_13_100_96_8_43_33_26_52_68_31_86_29,4,0.09134718568162345,284.20103942450567,47,57,38,74,91,16,93,56,69,37,76,9,17,67,7,25,12,28,28,34,77,54,32,7,6,25,99,38,13,100,96,8,43,33,26,52,68,31,86,29
