genes_28_70_54_37_100_35_76_50_83_77_43_46_6_0_18_74_8_14_64_27_80_64_12_89_98_49_57_40_5_36_43_37_83_16_76_75_90_74_45_45,0,0.0,0.0,28,70,54,37,100,35,76,50,83,77,43,46,6,0,18,74,8,14,64,27,80,64,12,89,98,49,57,40,5,36,43,37,83,16,76,75,90,74,45,45
genes_10_51_52_15_88_23_60_30_86_90_54_50_91_69_18_96_37_41_24_29_18_18_2_61_67_88_14_64_45_40_42_34_18_73_62_38_72_82_90_42,3,0.04561155552387258,95.87824076778293,10,51,52,15,88,23,60,30,86,90,54,50,91,69,18,96,37,41,24,29,18,18,2,61,67,88,14,64,45,40,42,34,18,73,62,38,72,82,90,42
genes_81_51_52_38_95_56_71_66_55_79_28_43_1_93_19_75_24_6_30_44_67_9_19_95_60_69_46_69_45_67_5_5_20_69_15_71_88_87_83_14,3,0.04985003678907012,130.8876137539248,81,51,52,38,95,56,71,66,55,79,28,43,1,93,19,75,24,6,30,44,67,9,19,95,60,69,46,69,45,67,5,5,20,69,15,71,88,87,83,14
genes_62_55_34_15_100_54_74_78_19_61_39_41_0_28_70_59_79_100_25_13_45_14_31_60_0_68_9_35_39_26_44_38_81_94_67_10_63_84_7_40,3,0.06495455249850769,195.29035369703317,62,55,34,15,100,54,74,78,19,61,39,41,0,28,70,59,79,100,25,13,45,14,31,60,0,68,9,35,39,26,44,38,81,94,67,10,63,84,7,40
genes_0_45_45_26_91_5_65_75_21_78_26_58_2_40_28_8_24_14_24_23_97_33_86_34_62_0_76_10_33_9_10_91_20_95_75_79_47_34_61_78,9,0.07115260823227457,228.80153081048542,0,45,45,26,91,5,65,75,21,78,26,58,2,40,28,8,24,14,24,23,97,33,86,34,62,0,76,10,33,9,10,91,20,95,75,79,47,34,61,78
genes_43_32_32_15_26_51_65_29_92_55_0_36_2_69_69_46_55_0_10_27_48_70_36_96_98_47_54_42_46_49_42_38_19_70_65_75_62_80_34_71,5,0.07259288097633095,245.26418861266205,43,32,32,15,26,51,65,29,92,55,0,36,2,69,69,46,55,0,10,27,48,70,36,96,98,47,54,42,46,49,42,38,19,70,65,75,62,80,34,71
genes_73_73_37_57_67_67_62_50_53_63_94_95_28_30_28_13_41_50_31_33_0_61_45_94_76_75_39_18_46_54_54_38_73_73_89_23_26_4_17_96,4,0.08852492159126228,288.8622507971428,73,73,37,57,67,67,62,50,53,63,94,95,28,30,28,13,41,50,31,33,0,61,45,94,76,75,39,18,46,54,54,38,73,73,89,23,26,4,17,96
genes_46_92_76_49_89_33_60_48_19_39_20_65_0_66_97_94_88_0_62_33_96_16_32_98_86_94_13_10_45_38_43_38_26_45_65_27_81_10_83_91,4,0.07941288433406074,290.11688898350144,46,92,76,49,89,33,60,48,19,39,20,65,0,66,97,94,88,0,62,33,96,16,32,98,86,94,13,10,45,38,43,38,26,45,65,27,81,10,83,91
genes_26_46_43_4_100_33_60_1_93_60_28_42_4_28_26_79_36_21_43_33_100_13_2_93_58_77_79_18_30_82_60_91_81_69_94_2_66_80_74_88,3,0.08440952315952745,293.74185661298395,26,46,43,4,100,33,60,1,93,60,28,42,4,28,26,79,36,21,43,33,100,13,2,93,58,77,79,18,30,82,60,91,81,69,94,2,66,80,74,88
genes_38_47_42_4_92_30_61_31_89_78_9_63_2_74_13_87_82_13_77_29_100_9_34_93_96_72_14_34_45_42_47_24_88_100_10_21_55_16_27_74,6,0.08534471762483585,303.53346744298784,38,47,42,4,92,30,61,31,89,78,9,63,2,74,13,87,82,13,77,29,100,9,34,93,96,72,14,34,45,42,47,24,88,100,10,21,55,16,27,74
genes_0_41_100_75_23_27_32_50_31_86_15_60_5_69_14_0_24_7_78_23_96_51_86_61_60_93_85_38_45_36_74_9_13_83_9_35_72_94_32_73,3,0.08246026007891294,306.49798028403785,0,41,100,75,23,27,32,50,31,86,15,60,5,69,14,0,24,7,78,23,96,51,86,61,60,93,85,38,45,36,74,9,13,83,9,35,72,94,32,73
genes_33_3_37_57_100_24_74_30_54_17_26_33_0_86_21_37_24_48_29_33_0_66_40_95_79_69_48_98_73_63_85_91_73_84_53_36_41_4_17_70,4,0.08023954177473527,307.7508648585686,33,3,37,57,100,24,74,30,54,17,26,33,0,86,21,37,24,48,29,33,0,66,40,95,79,69,48,98,73,63,85,91,73,84,53,36,41,4,17,70
genes_47_68_61_97_67_67_61_52_94_57_100_43_0_67_39_5_38_41_29_25_0_66_30_100_59_49_4_37_5_45_71_61_92_68_65_9_7_37_27_77,3,0.08282741312496346,320.2952450119961,47,68,61,97,67,67,61,52,94,57,100,43,0,67,39,5,38,41,29,25,0,66,30,100,59,49,4,37,5,45,71,61,92,68,65,9,7,37,27,77
genes_77_66_11_17_70_1_34_30_56_0_86_58_0_76_17_91_55_1_29_23_100_72_27_60_76_47_14_82_44_40_60_91_30_84_10_36_58_13_77_42,6,0.08921728667085936,323.22560551218777,77,66,11,17,70,1,34,30,56,0,86,58,0,76,17,91,55,1,29,23,100,72,27,60,76,47,14,82,44,40,60,91,30,84,10,36,58,13,77,42
genes_77_10_100_31_23_27_89_50_36_86_86_60_6_70_21_52_28_7_42_23_100_85_27_61_57_4_75_6_2_96_74_9_14_91_9_71_72_94_78_71,9,0.08883633580369747,326.35363039604687,77,10,100,31,23,27,89,50,36,86,86,60,6,70,21,52,28,7,42,23,100,85,27,61,57,4,75,6,2,96,74,9,14,91,9,71,72,94,78,71
genes_9_7_54_37_100_33_76_30_83_88_29_50_1_0_36_97_8_93_68_35_93_0_27_60_67_88_0_67_5_40_51_37_83_17_56_9_72_74_90_42,4,0.09258341634142148,329.4700133532099,9,7,54,37,100,33,76,30,83,88,29,50,1,0,36,97,8,93,68,35,93,0,27,60,67,88,0,67,5,40,51,37,83,17,56,9,72,74,90,42
genes_43_51_82_37_100_34_55_48_32_80_92_39_17_26_17_52_42_12_42_34_76_53_27_72_96_70_14_40_70_9_41_56_18_91_10_25_75_84_80_48,2,0.08887938555190146,329.8902187959326,43,51,82,37,100,34,55,48,32,80,92,39,17,26,17,52,42,12,42,34,76,53,27,72,96,70,14,40,70,9,41,56,18,91,10,25,75,84,80,48
genes_10_100_59_57_67_89_42_30_24_60_100_40_4_83_19_96_19_14_38_23_96_9_30_91_56_92_46_41_30_79_50_34_23_21_11_13_8_91_74_66,9,0.09068083568565867,330.93661241959893,10,100,59,57,67,89,42,30,24,60,100,40,4,83,19,96,19,14,38,23,96,9,30,91,56,92,46,41,30,79,50,34,23,21,11,13,8,91,74,66
genes_90_50_81_26_26_24_66_30_21_78_0_36_14_74_69_46_55_67_9_45_48_9_6_81_51_91_61_42_46_53_43_44_19_70_75_75_62_75_34_47,3,0.09023912631737609,331.3614722407036,90,50,81,26,26,24,66,30,21,78,0,36,14,74,69,46,55,67,9,45,48,9,6,81,51,91,61,42,46,53,43,44,19,70,75,75,62,75,34,47
genes_76_97_18_15_23_23_36_49_87_88_95_50_1_72_36_46_33_93_29_35_16_0_32_100_87_91_14_4_27_40_64_31_14_17_6_9_72_94_38_67,4,0.0977468198637402,332.1762867284016,76,97,18,15,23,23,36,49,87,88,95,50,1,72,36,46,33,93,29,35,16,0,32,100,87,91,14,4,27,40,64,31,14,17,6,9,72,94,38,67
genes_42_68_42_22_92_67_60_50_24_63_9_63_2_74_13_85_82_99_67_73_64_9_45_93_96_75_14_22_72_38_87_32_88_92_93_61_55_16_27_77,4,0.10677590061261344,333.50871500163083,42,68,42,22,92,67,60,50,24,63,9,63,2,74,13,85,82,99,67,73,64,9,45,93,96,75,14,22,72,38,87,32,88,92,93,61,55,16,27,77
genes_38_70_98_49_38_45_62_50_85_25_0_76_5_61_57_0_69_10_65_31_76_14_14_92_26_93_19_6_39_53_70_63_17_24_53_3_72_80_83_73,6,0.08824140810106702,336.24013081715947,38,70,98,49,38,45,62,50,85,25,0,76,5,61,57,0,69,10,65,31,76,14,14,92,26,93,19,6,39,53,70,63,17,24,53,3,72,80,83,73
genes_27_50_97_26_26_20_66_50_89_73_60_46_6_35_12_2_15_11_13_7_97_65_89_70_86_0_10_5_6_50_45_27_20_88_55_73_62_75_17_67,4,0.09160136768994702,339.6761042788081,27,50,97,26,26,20,66,50,89,73,60,46,6,35,12,2,15,11,13,7,97,65,89,70,86,0,10,5,6,50,45,27,20,88,55,73,62,75,17,67
genes_97_51_97_12_35_56_33_11_31_83_96_62_9_76_7_56_43_93_24_20_36_36_30_57_15_85_86_36_78_67_100_91_20_10_71_1_22_80_88_94,5,0.09385109121180049,344.4909000282916,97,51,97,12,35,56,33,11,31,83,96,62,9,76,7,56,43,93,24,20,36,36,30,57,15,85,86,36,78,67,100,91,20,10,71,1,22,80,88,94
genes_4_55_54_29_100_51_62_50_70_61_95_17_1_75_12_100_37_99_75_20_100_33_29_100_4_66_57_37_41_46_65_41_43_88_70_1_52_78_83_67,9,0.09507324504532239,346.11639850160475,4,55,54,29,100,51,62,50,70,61,95,17,1,75,12,100,37,99,75,20,100,33,29,100,4,66,57,37,41,46,65,41,43,88,70,1,52,78,83,67
genes_0_46_58_1_93_61_65_49_58_49_15_27_2_86_2_62_51_71_75_4_76_12_0_100_98_88_61_6_30_49_43_59_49_14_53_76_60_46_96_70,2,0.10119965424304433,346.6737460948302,0,46,58,1,93,61,65,49,58,49,15,27,2,86,2,62,51,71,75,4,76,12,0,100,98,88,61,6,30,49,43,59,49,14,53,76,60,46,96,70
genes_8_50_44_0_23_23_92_29_86_73_28_35_2_86_14_2_15_91_15_4_70_52_92_9_63_78_46_81_37_54_61_56_81_86_55_73_63_44_17_70,6,0.09228182446995122,347.6217446132801,8,50,44,0,23,23,92,29,86,73,28,35,2,86,14,2,15,91,15,4,70,52,92,9,63,78,46,81,37,54,61,56,81,86,55,73,63,44,17,70
genes_38_50_52_29_93_20_66_29_92_75_4_37_22_21_77_2_29_84_73_11_93_8_3_92_88_47_61_9_45_45_57_59_20_91_55_75_22_75_83_75,3,0.10052026723762782,348.2570134940165,38,50,52,29,93,20,66,29,92,75,4,37,22,21,77,2,29,84,73,11,93,8,3,92,88,47,61,9,45,45,57,59,20,91,55,75,22,75,83,75
genes_38_93_52_40_100_1_57_4_21_75_22_46_6_21_74_4_34_0_10_27_93_75_29_96_88_47_54_74_44_43_57_38_20_13_65_76_22_82_79_75,2,0.09505605625874752,348.71271827546025,38,93,52,40,100,1,57,4,21,75,22,46,6,21,74,4,34,0,10,27,93,75,29,96,88,47,54,74,44,43,57,38,20,13,65,76,22,82,79,75
genes_8_50_67_29_66_41_88_50_86_49_86_17_6_86_21_77_29_5_24_20_76_12_19_8_36_15_1_6_34_7_100_22_18_82_53_36_54_80_77_83,11,0.09954759675083914,348.73690862127404,8,50,67,29,66,41,88,50,86,49,86,17,6,86,21,77,29,5,24,20,76,12,19,8,36,15,1,6,34,7,100,22,18,82,53,36,54,80,77,83
genes_33_41_54_38_100_16_92_50_61_61_28_38_14_71_15_46_36_11_28_32_4_58_27_76_97_20_14_6_74_53_44_32_18_97_93_17_51_72_83_67,2,0.0974811229006143,350.670474854018,33,41,54,38,100,16,92,50,61,61,28,38,14,71,15,46,36,11,28,32,4,58,27,76,97,20,14,6,74,53,44,32,18,97,93,17,51,72,83,67
genes_90_20_54_48_75_23_88_50_85_83_16_45_1_16_12_96_6_72_63_35_100_61_18_88_60_78_57_88_46_97_95_20_15_27_53_98_63_91_71_74,4,0.09849561771822157,352.51936057975263,90,20,54,48,75,23,88,50,85,83,16,45,1,16,12,96,6,72,63,35,100,61,18,88,60,78,57,88,46,97,95,20,15,27,53,98,63,91,71,74
genes_38_51_41_38_67_33_62_30_15_61_39_82_5_28_28_18_48_46_17_33_25_58_40_95_58_47_7_35_34_63_54_43_73_71_53_9_58_16_83_40,2,0.09691205431391911,354.2997946850218,38,51,41,38,67,33,62,30,15,61,39,82,5,28,28,18,48,46,17,33,25,58,40,95,58,47,7,35,34,63,54,43,73,71,53,9,58,16,83,40
genes_4_70_85_6_100_51_58_48_82_21_0_60_5_69_88_100_47_10_75_40_100_14_19_100_36_65_82_38_73_53_100_56_74_93_53_1_52_45_83_91,7,0.09608613316687786,358.6369380748518,4,70,85,6,100,51,58,48,82,21,0,60,5,69,88,100,47,10,75,40,100,14,19,100,36,65,82,38,73,53,100,56,74,93,53,1,52,45,83,91
genes_9_7_42_37_95_26_91_50_83_17_28_40_5_0_18_75_0_100_26_39_0_64_32_100_98_69_79_89_73_45_100_61_83_91_76_23_2_74_81_47,4,0.1044578155602866,360.3253395714141,9,7,42,37,95,26,91,50,83,17,28,40,5,0,18,75,0,100,26,39,0,64,32,100,98,69,79,89,73,45,100,61,83,91,76,23,2,74,81,47
genes_26_46_37_4_99_23_66_8_57_83_14_26_0_28_18_2_11_17_15_7_100_13_19_99_58_81_79_42_43_7_47_7_81_69_75_71_63_1_60_88,7,0.09613330756280196,362.52441070145284,26,46,37,4,99,23,66,8,57,83,14,26,0,28,18,2,11,17,15,7,100,13,19,99,58,81,79,42,43,7,47,7,81,69,75,71,63,1,60,88
genes_36_58_84_27_93_31_57_50_21_78_43_58_5_86_2_99_51_6_21_23_97_6_89_34_62_47_13_45_35_54_50_22_20_14_75_36_41_80_27_78,9,0.09629716188379524,364.834924541244,36,58,84,27,93,31,57,50,21,78,43,58,5,86,2,99,51,6,21,23,97,6,89,34,62,47,13,45,35,54,50,22,20,14,75,36,41,80,27,78
genes_32_50_72_31_100_33_55_49_86_45_54_37_0_89_39_5_70_13_71_29_93_7_34_58_63_88_26_89_5_45_51_91_83_14_58_93_78_32_72_69,5,0.09858269586269205,367.1163656420548,32,50,72,31,100,33,55,49,86,45,54,37,0,89,39,5,70,13,71,29,93,7,34,58,63,88,26,89,5,45,51,91,83,14,58,93,78,32,72,69
