genes_22_99_61_83_55_46_100_28_31_28_7_0_7_90_32_38_50_91_17_21_93_51_44_93_81_53_83_73_95_87_79_17_41_64_65_0_39_11_35_84,1,0.054630439728748384,33.4183522046308,22,99,61,83,55,46,100,28,31,28,7,0,7,90,32,38,50,91,17,21,93,51,44,93,81,53,83,73,95,87,79,17,41,64,65,0,39,11,35,84
genes_19_29_79_50_42_28_81_35_45_51_13_0_82_30_23_10_84_45_18_47_8_13_68_67_63_55_62_29_29_24_81_24_66_64_98_20_50_87_28_30,1,0.023930015397573515,34.36264935850986,19,29,79,50,42,28,81,35,45,51,13,0,82,30,23,10,84,45,18,47,8,13,68,67,63,55,62,29,29,24,81,24,66,64,98,20,50,87,28,30
genes_33_77_82_48_82_38_62_28_31_28_24_77_85_42_31_13_45_98_17_65_19_49_68_41_79_46_31_60_24_81_62_22_0_60_26_41_40_11_38_91,7,0.07223739702155965,53.53579281439215,33,77,82,48,82,38,62,28,31,28,24,77,85,42,31,13,45,98,17,65,19,49,68,41,79,46,31,60,24,81,62,22,0,60,26,41,40,11,38,91
genes_27_60_90_65_96_78_91_27_91_8_33_76_0_8_57_33_35_52_66_18_34_9_27_11_60_0_27_95_96_31_58_45_6_37_63_55_90_71_39_75,3,0.06543529679190248,79.16662984843416,27,60,90,65,96,78,91,27,91,8,33,76,0,8,57,33,35,52,66,18,34,9,27,11,60,0,27,95,96,31,58,45,6,37,63,55,90,71,39,75
genes_65_82_94_29_96_77_99_39_91_67_67_3_7_90_18_15_57_91_62_69_91_81_68_7_10_51_46_34_5_98_76_77_11_37_64_61_29_70_54_84,2,0.07832107576381855,122.04342118050027,65,82,94,29,96,77,99,39,91,67,67,3,7,90,18,15,57,91,62,69,91,81,68,7,10,51,46,34,5,98,76,77,11,37,64,61,29,70,54,84
genes_86_24_97_48_70_38_88_23_73_7_12_1_88_84_76_26_88_49_97_21_33_30_23_48_63_45_54_56_3_81_66_98_26_67_26_49_91_6_2_22,7,0.08312403612279226,123.52116245872367,86,24,97,48,70,38,88,23,73,7,12,1,88,84,76,26,88,49,97,21,33,30,23,48,63,45,54,56,3,81,66,98,26,67,26,49,91,6,2,22
genes_35_73_78_47_100_30_94_17_39_32_11_17_11_33_15_29_29_57_98_28_28_49_100_48_7_83_52_28_92_47_24_28_9_60_33_46_93_21_54_74,4,0.0737948724893521,135.62558897752984,35,73,78,47,100,30,94,17,39,32,11,17,11,33,15,29,29,57,98,28,28,49,100,48,7,83,52,28,92,47,24,28,9,60,33,46,93,21,54,74
genes_33_74_9_57_2_0_43_97_51_57_63_31_0_16_38_15_56_100_30_4_92_47_28_12_68_57_22_5_61_38_69_26_63_60_63_53_85_92_58_90,6,0.07581142786514766,136.3479452133395,33,74,9,57,2,0,43,97,51,57,63,31,0,16,38,15,56,100,30,4,92,47,28,12,68,57,22,5,61,38,69,26,63,60,63,53,85,92,58,90
genes_33_74_82_59_92_76_63_23_88_35_100_47_5_51_21_15_52_46_17_21_90_73_96_0_7_41_56_61_28_20_21_94_67_60_65_91_93_65_37_31,2,0.10568948133792763,142.4798955324197,33,74,82,59,92,76,63,23,88,35,100,47,5,51,21,15,52,46,17,21,90,73,96,0,7,41,56,61,28,20,21,94,67,60,65,91,93,65,37,31
genes_36_99_91_58_100_34_32_17_75_70_11_15_16_31_15_29_84_53_98_79_28_73_52_67_13_83_58_11_50_12_81_24_6_63_29_97_85_16_89_24,2,0.10026489086466266,153.5919761225935,36,99,91,58,100,34,32,17,75,70,11,15,16,31,15,29,84,53,98,79,28,73,52,67,13,83,58,11,50,12,81,24,6,63,29,97,85,16,89,24
genes_18_82_12_60_96_78_91_24_31_42_67_92_0_94_35_32_34_11_25_25_93_51_97_48_61_41_52_28_26_8_19_100_61_63_63_95_50_16_9_7,3,0.0876634910814834,156.6029605266296,18,82,12,60,96,78,91,24,31,42,67,92,0,94,35,32,34,11,25,25,93,51,97,48,61,41,52,28,26,8,19,100,61,63,63,95,50,16,9,7
genes_20_74_92_46_3_0_64_51_31_57_48_0_21_8_38_22_52_11_34_21_90_8_28_12_60_55_73_44_90_38_66_81_63_0_63_53_82_33_58_71,4,0.09231453337021688,160.2054000308623,20,74,92,46,3,0,64,51,31,57,48,0,21,8,38,22,52,11,34,21,90,8,28,12,60,55,73,44,90,38,66,81,63,0,63,53,82,33,58,71
genes_94_16_91_26_42_37_91_25_25_78_67_18_4_30_27_17_47_92_66_15_83_9_45_45_4_92_58_97_1_85_80_30_12_37_20_46_90_93_91_84,5,0.07671204320310139,163.1581590657291,94,16,91,26,42,37,91,25,25,78,67,18,4,30,27,17,47,92,66,15,83,9,45,45,4,92,58,97,1,85,80,30,12,37,20,46,90,93,91,84
genes_22_74_92_48_0_0_64_28_30_57_13_1_65_30_38_37_53_75_64_6_82_14_97_44_9_55_73_42_100_38_66_29_23_48_63_6_90_90_58_87,4,0.08099406733098005,166.53741225276033,22,74,92,48,0,0,64,28,30,57,13,1,65,30,38,37,53,75,64,6,82,14,97,44,9,55,73,42,100,38,66,29,23,48,63,6,90,90,58,87
genes_25_59_88_47_70_3_78_62_90_65_3_0_14_11_32_17_29_96_71_32_88_15_44_48_10_42_52_82_77_26_74_32_6_60_15_3_79_73_7_74,6,0.0777410685693734,172.32162948460385,25,59,88,47,70,3,78,62,90,65,3,0,14,11,32,17,29,96,71,32,88,15,44,48,10,42,52,82,77,26,74,32,6,60,15,3,79,73,7,74
genes_20_74_92_100_83_80_62_32_31_65_39_88_12_30_16_29_50_96_71_13_85_17_97_43_10_77_32_28_28_31_86_27_20_65_3_96_52_95_39_71,2,0.07516275000403685,175.7614507257793,20,74,92,100,83,80,62,32,31,65,39,88,12,30,16,29,50,96,71,13,85,17,97,43,10,77,32,28,28,31,86,27,20,65,3,96,52,95,39,71
genes_99_16_17_82_49_78_79_28_47_60_8_2_9_33_38_14_33_75_65_81_84_17_57_14_2_3_22_20_89_47_67_29_59_63_51_50_86_48_92_94,3,0.09820069120860353,176.0263888087924,99,16,17,82,49,78,79,28,47,60,8,2,9,33,38,14,33,75,65,81,84,17,57,14,2,3,22,20,89,47,67,29,59,63,51,50,86,48,92,94
genes_41_73_79_88_42_42_97_81_16_53_60_1_25_30_21_71_2_11_100_6_8_76_33_14_63_45_49_95_29_28_76_24_20_63_73_94_86_87_88_22,6,0.10124457063749888,176.17465235673947,41,73,79,88,42,42,97,81,16,53,60,1,25,30,21,71,2,11,100,6,8,76,33,14,63,45,49,95,29,28,76,24,20,63,73,94,86,87,88,22
genes_82_74_80_48_78_34_82_51_90_66_20_4_1_17_16_22_47_96_34_16_95_27_97_53_8_45_74_44_59_100_100_78_100_35_66_2_40_33_45_74,2,0.07324549868845978,176.45382523358555,82,74,80,48,78,34,82,51,90,66,20,4,1,17,16,22,47,96,34,16,95,27,97,53,8,45,74,44,59,100,100,78,100,35,66,2,40,33,45,74
genes_65_70_80_79_41_83_14_13_91_53_67_55_0_87_21_34_30_95_100_19_90_76_55_12_79_92_81_2_5_32_80_28_98_68_62_94_92_66_39_84,2,0.07244875748718013,176.5742638311748,65,70,80,79,41,83,14,13,91,53,67,55,0,87,21,34,30,95,100,19,90,76,55,12,79,92,81,2,5,32,80,28,98,68,62,94,92,66,39,84
genes_21_99_97_91_83_46_24_28_31_65_7_0_0_30_32_37_33_75_17_14_82_16_44_93_9_53_86_35_100_36_58_17_6_32_27_6_37_35_70_84,2,0.08782015723500156,179.2375818136092,21,99,97,91,83,46,24,28,31,65,7,0,0,30,32,37,33,75,17,14,82,16,44,93,9,53,86,35,100,36,58,17,6,32,27,6,37,35,70,84
genes_20_31_87_26_10_41_88_90_47_28_38_6_0_0_32_38_50_91_19_21_19_31_4_93_4_53_83_35_100_36_79_17_67_64_27_100_37_73_87_36,1,0.10366188778307261,181.52751371363513,20,31,87,26,10,41,88,90,47,28,38,6,0,0,32,38,50,91,19,21,19,31,4,93,4,53,83,35,100,36,79,17,67,64,27,100,37,73,87,36
genes_20_69_79_48_0_34_64_32_37_57_63_1_9_30_38_32_53_11_14_18_21_17_47_12_60_59_73_60_96_32_18_26_63_37_63_53_90_92_58_87,6,0.07856762965286247,186.83866899810994,20,69,79,48,0,34,64,32,37,57,63,1,9,30,38,32,53,11,14,18,21,17,47,12,60,59,73,60,96,32,18,26,63,37,63,53,90,92,58,87
genes_84_74_13_90_70_46_86_28_90_31_54_92_0_88_32_36_53_59_97_11_86_13_62_64_13_53_80_35_77_69_81_22_22_63_19_47_94_39_87_26,6,0.08168383330307487,188.7467671008787,84,74,13,90,70,46,86,28,90,31,54,92,0,88,32,36,53,59,97,11,86,13,62,64,13,53,80,35,77,69,81,22,22,63,19,47,94,39,87,26
genes_20_74_17_82_52_77_96_27_47_12_33_2_17_33_19_14_30_70_17_69_73_17_97_50_63_53_54_20_69_97_67_29_70_60_65_49_72_48_1_35,3,0.11743265770543336,192.12078854255753,20,74,17,82,52,77,96,27,47,12,33,2,17,33,19,14,30,70,17,69,73,17,97,50,63,53,54,20,69,97,67,29,70,60,65,49,72,48,1,35
genes_82_79_21_89_96_19_93_29_30_48_85_52_5_30_43_33_91_57_88_69_9_78_24_45_9_2_81_100_59_18_100_33_66_58_70_46_42_57_54_84,4,0.11237864012223114,192.47892214469795,82,79,21,89,96,19,93,29,30,48,85,52,5,30,43,33,91,57,88,69,9,78,24,45,9,2,81,100,59,18,100,33,66,58,70,46,42,57,54,84
genes_20_73_82_26_100_84_44_81_91_65_61_48_17_21_20_41_30_11_19_15_88_15_79_52_6_55_54_24_2_100_84_36_7_28_65_99_34_64_100_31,6,0.08627729584058497,198.1457777802169,20,73,82,26,100,84,44,81,91,65,61,48,17,21,20,41,30,11,19,15,88,15,79,52,6,55,54,24,2,100,84,36,7,28,65,99,34,64,100,31
genes_19_60_4_82_83_82_57_23_18_65_20_3_49_39_54_38_50_34_100_4_75_76_6_21_2_1_76_82_83_22_100_63_67_82_59_46_90_70_64_25,6,0.09710227372205582,200.8916098223318,19,60,4,82,83,82,57,23,18,65,20,3,49,39,54,38,50,34,100,4,75,76,6,21,2,1,76,82,83,22,100,63,67,82,59,46,90,70,64,25
genes_88_34_21_90_100_28_100_28_47_51_67_59_7_4_56_29_50_50_38_47_85_49_80_48_10_53_62_4_28_44_75_83_89_64_63_41_41_49_43_20,6,0.07404691458038797,202.26263254194393,88,34,21,90,100,28,100,28,47,51,67,59,7,4,56,29,50,50,38,47,85,49,80,48,10,53,62,4,28,44,75,83,89,64,63,41,41,49,43,20
genes_89_70_80_86_76_89_60_28_14_62_27_4_31_16_17_37_57_100_97_21_88_22_44_62_5_60_45_92_63_33_93_22_4_4_16_26_94_11_45_74,6,0.1041161028488211,204.63908656874273,89,70,80,86,76,89,60,28,14,62,27,4,31,16,17,37,57,100,97,21,88,22,44,62,5,60,45,92,63,33,93,22,4,4,16,26,94,11,45,74
genes_25_83_8_50_55_78_99_42_5_51_67_3_0_90_41_15_77_19_66_69_80_78_68_14_85_55_46_17_83_32_75_31_11_63_64_44_50_33_9_84,3,0.08365223736682141,206.3332196135483,25,83,8,50,55,78,99,42,5,51,67,3,0,90,41,15,77,19,66,69,80,78,68,14,85,55,46,17,83,32,75,31,11,63,64,44,50,33,9,84
genes_99_26_10_65_44_3_69_27_30_64_8_0_9_39_38_15_21_36_66_81_90_91_63_11_6_53_22_86_96_100_66_26_100_63_20_50_4_33_92_94,4,0.1048042072240372,206.8079773298205,99,26,10,65,44,3,69,27,30,64,8,0,9,39,38,15,21,36,66,81,90,91,63,11,6,53,22,86,96,100,66,26,100,63,20,50,4,33,92,94
genes_83_99_92_58_79_46_86_28_90_70_31_43_9_0_23_29_84_11_66_74_14_31_44_67_10_77_80_35_77_82_81_24_87_63_19_94_37_16_89_31,7,0.09572411536718776,209.04820668428053,83,99,92,58,79,46,86,28,90,70,31,43,9,0,23,29,84,11,66,74,14,31,44,67,10,77,80,35,77,82,81,24,87,63,19,94,37,16,89,31
genes_74_74_12_58_53_0_40_28_32_24_70_64_3_30_38_48_56_95_35_21_92_9_73_12_54_55_79_44_96_9_100_26_20_37_63_53_87_93_58_87,9,0.08352024495865111,209.82565018490072,74,74,12,58,53,0,40,28,32,24,70,64,3,30,38,48,56,95,35,21,92,9,73,12,54,55,79,44,96,9,100,26,20,37,63,53,87,93,58,87
genes_94_94_89_79_86_34_89_24_40_65_1_11_19_11_23_34_79_3_66_22_52_15_65_46_79_81_81_34_61_90_65_26_26_37_3_3_89_35_9_75,5,0.08913880733562328,210.06596832066816,94,94,89,79,86,34,89,24,40,65,1,11,19,11,23,34,79,3,66,22,52,15,65,46,79,81,81,34,61,90,65,26,26,37,3,3,89,35,9,75
genes_65_60_96_29_100_26_81_92_30_66_67_48_7_27_34_17_57_93_66_17_95_40_69_10_10_46_46_73_5_100_76_77_4_37_57_49_84_84_39_84,6,0.08768354792346249,211.59162103394053,65,60,96,29,100,26,81,92,30,66,67,48,7,27,34,17,57,93,66,17,95,40,69,10,10,46,46,73,5,100,76,77,4,37,57,49,84,84,39,84
genes_20_74_80_48_67_79_85_20_43_47_85_70_5_31_16_15_54_26_67_15_84_78_66_47_11_46_52_99_29_100_58_34_6_58_81_12_84_57_82_20,6,0.08262807671454243,213.26428486332478,20,74,80,48,67,79,85,20,43,47,85,70,5,31,16,15,54,26,67,15,84,78,66,47,11,46,52,99,29,100,58,34,6,58,81,12,84,57,82,20
genes_17_20_1_99_42_78_35_19_31_65_67_92_25_90_19_29_84_11_25_21_28_78_68_44_85_53_21_28_61_24_19_78_100_61_73_19_90_87_100_31,5,0.09612624787196636,216.77222938649248,17,20,1,99,42,78,35,19,31,65,67,92,25,90,19,29,84,11,25,21,28,78,68,44,85,53,21,28,61,24,19,78,100,61,73,19,90,87,100,31
